,care.vice,care.virtue,fairness.vice,fairness.virtue,loyalty.vice,loyalty.virtue,authority.vice,authority.virtue,sanctity.vice,sanctity.virtue
oil,0.11285266457680253,0.0,0.11158798283261803,0.0,0.0,0.09009009009009007,0.0,0.08391608391608392,0.08024691358024691,0.0
sure,0.0,0.12608695652173912,0.0,0.1141732283464567,0.0,0.12254901960784312,0.0,0.08823529411764706,0.0,0.053763440860215055
firms,0.0297029702970297,0.0,0.0,0.1076923076923077,0.0425531914893617,0.0,0.05,0.0,0.0,0.08235294117647059
ranking,0.0,0.05882352941176471,0.0,0.13157894736842105,0.0,0.07142857142857142,0.07317073170731707,0.0,0.0,0.03225806451612903
push,0.12403100775193797,0.0,0.09523809523809523,0.0,0.1176470588235294,0.0,0.2255639097744361,0.0,0.05555555555555555,0.0
suffered,0.25609756097560976,0.0,0.03571428571428571,0.0,0.09210526315789473,0.0,0.04166666666666666,0.0,0.15254237288135594,0.0
impose,0.32142857142857145,0.0,0.3626373626373626,0.0,0.1134020618556701,0.0,0.2297297297297297,0.0,0.125,0.0
draw,0.0,0.02,0.0821917808219178,0.0,0.08450704225352113,0.0,0.1,0.0,0.0,0.0945945945945946
president,0.0,0.027082268778742973,0.05503731343283582,0.0,0.0,0.07152810032512773,0.0,0.08691631992602866,0.04526091586794463,0.0
delayed,0.043478260869565216,0.0,0.2727272727272727,0.0,0.12121212121212123,0.0,0.0,0.09523809523809523,0.16,0.0
restrictive,0.0,0.1875,0.4166666666666667,0.0,0.18181818181818185,0.0,0.0,0.06666666666666668,0.0,0.16666666666666666
ritual,0.125,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.3157894736842105
overwhelmingly,0.029411764705882356,0.0,0.075,0.0,0.16129032258064516,0.0,0.16666666666666666,0.0,0.0,0.0
fall,0.0625,0.0,0.06870229007633588,0.0,0.1111111111111111,0.0,0.07200000000000001,0.0,0.10679611650485436,0.0
insisted,0.047619047619047616,0.0,0.1323529411764706,0.0,0.1076923076923077,0.0,0.0,0.1153846153846154,0.1206896551724138,0.0
confirmation,0.0,0.0,0.07086614173228346,0.0,0.0,0.06363636363636363,0.15384615384615385,0.0,0.0,0.029411764705882356
drone,0.10185185185185183,0.0,0.24,0.0,0.14583333333333334,0.0,0.13114754098360654,0.0,0.09090909090909093,0.0
psychological,0.3235294117647059,0.0,0.375,0.0,0.1935483870967742,0.0,0.0,0.06382978723404255,0.0,0.125
bed,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
effects,0.16037735849056606,0.0,0.08974358974358974,0.0,0.06666666666666668,0.0,0.0,0.0,0.0970873786407767,0.0
history,0.09164420485175202,0.0,0.07556675062972293,0.0,0.07196029776674938,0.0,0.07380952380952381,0.0,0.10497237569060773,0.0
critical,0.09523809523809523,0.0,0.07633587786259542,0.0,0.11409395973154365,0.0,0.10638297872340426,0.0,0.08181818181818183,0.0
killings,0.2,0.0,0.23728813559322035,0.0,0.17391304347826084,0.0,0.14893617021276595,0.0,0.032786885245901634,0.0
bought,0.0,0.10526315789473684,0.0,0.1568627450980392,0.0,0.1111111111111111,0.0,0.08333333333333333,0.14035087719298245,0.0
coalition,0.075,0.0,0.05521472392638037,0.0,0.0,0.1,0.08227848101265822,0.0,0.032520325203252036,0.0
tweets,0.04444444444444445,0.0,0.10526315789473684,0.0,0.02325581395348837,0.0,0.05660377358490566,0.0,0.13333333333333333,0.0
took,0.09239130434782608,0.0,0.060532687651331726,0.0,0.0,0.09728506787330317,0.10723192019950124,0.0,0.08045977011494253,0.0
girl,0.10227272727272728,0.0,0.0,0.06976744186046513,0.07936507936507936,0.0,0.056338028169014086,0.0,0.0,0.11864406779661014
prisons,0.16666666666666666,0.0,0.21333333333333332,0.0,0.0,0.07446808510638298,0.1044776119402985,0.0,0.08,0.0
political,0.09195402298850576,0.0,0.12740899357601712,0.0,0.10774058577405858,0.0,0.12235067437379575,0.0,0.08664259927797834,0.0
prison,0.15,0.0,0.18840579710144928,0.0,0.048484848484848485,0.0,0.0931372549019608,0.0,0.04807692307692308,0.0
relevant,0.06896551724137931,0.0,0.0,0.1724137931034483,0.025,0.0,0.1111111111111111,0.0,0.09523809523809523,0.0
extremists,0.14285714285714285,0.0,0.1020408163265306,0.0,0.2545454545454545,0.0,0.0,0.19230769230769232,0.10810810810810813,0.0
pledged,0.0,0.17543859649122806,0.0945945945945946,0.0,0.0,0.24096385542168675,0.2125,0.0,0.0,0.16176470588235295
big,0.0,0.10283687943262412,0.0912162162162162,0.0,0.08712121212121213,0.0,0.0,0.06506849315068493,0.0,0.06910569105691057
electricity,0.0,0.1724137931034483,0.0,0.16,0.0,0.0,0.0,0.043478260869565216,0.3043478260869565,0.0
politician,0.06818181818181818,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.07936507936507936
cabinet,0.0,0.0075187969924812035,0.036764705882352935,0.0,0.0,0.03763440860215054,0.03508771929824561,0.0,0.027272727272727268,0.0
analysts,0.04,0.0,0.0,0.12087912087912088,0.0,0.05882352941176471,0.05952380952380953,0.0,0.0,0.05
broad,0.0,0.02985074626865672,0.07462686567164177,0.0,0.0,0.1097560975609756,0.0,0.19767441860465115,0.0,0.0
bipartisan,0.0,0.0,0.0,0.057471264367816084,0.02197802197802198,0.0,0.0,0.06976744186046513,0.04938271604938271,0.0
murders,0.3888888888888889,0.0,0.0,0.0,0.16666666666666666,0.0,0.125,0.0,0.15789473684210525,0.0
overcome,0.0,0.02325581395348837,0.10256410256410256,0.0,0.12195121951219512,0.0,0.0,0.09090909090909093,0.07407407407407407,0.0
quickly,0.13043478260869565,0.0,0.07051282051282051,0.0,0.0,0.0963855421686747,0.12413793103448276,0.0,0.1007751937984496,0.0
expressed,0.1,0.0,0.06832298136645963,0.0,0.0,0.16129032258064516,0.0,0.12408759124087593,0.13725490196078433,0.0
scene,0.1129032258064516,0.0,0.08571428571428573,0.0,0.061538461538461535,0.0,0.0,0.0,0.0,0.0
organization,0.06324110671936757,0.0,0.0,0.0726643598615917,0.06666666666666668,0.0,0.0,0.06642066420664207,0.0,0.029304029304029307
criminal,0.10377358490566037,0.0,0.2048780487804878,0.0,0.13333333333333333,0.0,0.09774436090225563,0.0,0.11518324607329845,0.0
legitimate,0.10810810810810813,0.0,0.2653061224489796,0.0,0.0,0.06451612903225806,0.18181818181818185,0.0,0.21428571428571427,0.0
ask,0.0,0.14285714285714285,0.0,0.09401709401709403,0.04901960784313725,0.0,0.0847457627118644,0.0,0.0967741935483871,0.0
prohibits,0.07692307692307693,0.0,0.16666666666666666,0.0,0.0,0.0,0.20512820512820512,0.0,0.0,0.0
issued,0.0958904109589041,0.0,0.10810810810810813,0.0,0.1310344827586207,0.0,0.0,0.1910828025477707,0.047244094488188976,0.0
approval,0.0,0.013888888888888888,0.0,0.13095238095238096,0.0,0.1323529411764706,0.0,0.15294117647058825,0.03333333333333333,0.0
opinion,0.03773584905660377,0.0,0.0,0.047244094488188976,0.05223880597014925,0.0,0.12413793103448276,0.0,0.011363636363636364,0.0
vote,0.0,0.09126984126984126,0.15210843373493976,0.0,0.0,0.1487603305785124,0.0,0.1393188854489164,0.0,0.09684684684684684
leaked,0.16,0.0,0.18181818181818185,0.0,0.2727272727272727,0.0,0.15789473684210525,0.0,0.0,0.0
fulfill,0.0,0.15,0.0,0.1111111111111111,0.0,0.15789473684210525,0.0,0.15151515151515152,0.0,0.1176470588235294
taxes,0.10714285714285714,0.0,0.16326530612244894,0.0,0.09016393442622953,0.0,0.14049586776859505,0.0,0.0,0.14754098360655735
play,0.0,0.05691056910569105,0.0,0.09923664122137403,0.0,0.1111111111111111,0.0,0.11971830985915492,0.0,0.06930693069306931
modern,0.06557377049180327,0.0,0.0,0.0410958904109589,0.0,0.1111111111111111,0.0,0.10227272727272728,0.0,0.0847457627118644
troubled,0.13333333333333333,0.0,0.054054054054054064,0.0,0.13333333333333333,0.0,0.11428571428571427,0.0,0.09090909090909093,0.0
beating,0.25,0.0,0.125,0.0,0.16,0.0,0.2962962962962963,0.0,0.2962962962962963,0.0
commander,0.07368421052631577,0.0,0.037037037037037035,0.0,0.030303030303030307,0.0,0.10416666666666667,0.0,0.05333333333333334,0.0
division,0.0,0.046875,0.02469135802469136,0.0,0.0,0.059701492537313425,0.0967741935483871,0.0,0.1153846153846154,0.0
seen,0.0627062706270627,0.0,0.05757575757575757,0.0,0.08333333333333333,0.0,0.06481481481481481,0.0,0.07326007326007326,0.0
exploit,0.2857142857142857,0.0,0.2307692307692308,0.0,0.4,0.0,0.25,0.0,0.4705882352941176,0.0
construction,0.09482758620689656,0.0,0.0967741935483871,0.0,0.06796116504854369,0.0,0.053763440860215055,0.0,0.03225806451612903,0.0
humans,0.3333333333333333,0.0,0.0625,0.0,0.0,0.1875,0.0,0.07692307692307693,0.1111111111111111,0.0
holds,0.1282051282051282,0.0,0.0,0.16129032258064516,0.0,0.045454545454545456,0.16326530612244894,0.0,0.0,0.0
appealing,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.2777777777777778,0.0,0.2352941176470588
register,0.14,0.0,0.0,0.0,0.0,0.0,0.08163265306122447,0.0,0.03333333333333333,0.0
meetings,0.0,0.0,0.08620689655172414,0.0,0.0,0.0,0.0,0.14035087719298245,0.125,0.0
lack,0.12994350282485875,0.0,0.13071895424836602,0.0,0.1337579617834395,0.0,0.13636363636363635,0.0,0.05785123966942149,0.0
distance,0.0,0.125,0.2727272727272727,0.0,0.0,0.2619047619047619,0.0,0.05882352941176471,0.15384615384615385,0.0
focused,0.0,0.10091743119266056,0.0761904761904762,0.0,0.0,0.09565217391304348,0.0,0.08108108108108109,0.0,0.03296703296703297
drought,0.2,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
cold,0.10112359550561796,0.0,0.03409090909090909,0.0,0.0,0.03508771929824561,0.0,0.0,0.030927835051546393,0.0
plant,0.0,0.10526315789473684,0.1,0.0,0.07317073170731707,0.0,0.0,0.060606060606060615,0.0,0.1891891891891892
militias,0.14705882352941174,0.0,0.040540540540540536,0.0,0.15517241379310345,0.0,0.21428571428571427,0.0,0.125,0.0
meeting,0.0,0.05785123966942149,0.0,0.0423728813559322,0.0,0.07518796992481203,0.0,0.10276679841897234,0.0,0.035
shows,0.015384615384615384,0.0,0.0,0.0945945945945946,0.0,0.07801418439716312,0.05737704918032788,0.0,0.05172413793103448,0.0
request,0.06779661016949153,0.0,0.0,0.0673076923076923,0.0583941605839416,0.0,0.1176470588235294,0.0,0.04901960784313725,0.0
embrace,0.0,0.10909090909090907,0.0,0.08,0.0,0.19047619047619047,0.0,0.29411764705882354,0.0,0.11904761904761905
tree,0.2307692307692308,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0625,0.0
combat,0.14606741573033707,0.0,0.1111111111111111,0.0,0.05319148936170213,0.0,0.1926605504587156,0.0,0.061224489795918366,0.0
tool,0.0,0.07894736842105263,0.125,0.0,0.0,0.037037037037037035,0.09523809523809523,0.0,0.0,0.0
sent,0.13170731707317074,0.0,0.0,0.06930693069306931,0.10648148148148147,0.0,0.07317073170731707,0.0,0.0966183574879227,0.0
throwing,0.18181818181818185,0.0,0.45,0.0,0.0,0.3636363636363637,0.5769230769230769,0.0,0.0,0.21428571428571427
currently,0.057142857142857134,0.0,0.10476190476190476,0.0,0.0,0.05785123966942149,0.0,0.06,0.10309278350515463,0.0
starting,0.06756756756756757,0.0,0.04411764705882353,0.0,0.02985074626865672,0.0,0.0,0.0,0.043478260869565216,0.0
native,0.0,0.07692307692307693,0.0,0.08333333333333333,0.03225806451612903,0.0,0.08333333333333333,0.0,0.06896551724137931,0.0
manner,0.0,0.2272727272727273,0.0967741935483871,0.0,0.08108108108108109,0.0,0.2380952380952381,0.0,0.0,0.14285714285714285
targets,0.10526315789473684,0.0,0.1794871794871795,0.0,0.0925925925925926,0.0,0.04166666666666666,0.0,0.02,0.0
armed,0.17647058823529413,0.0,0.061349693251533735,0.0,0.11386138613861388,0.0,0.14792899408284024,0.0,0.1038961038961039,0.0
conducted,0.08695652173913042,0.0,0.09230769230769233,0.0,0.0,0.01282051282051282,0.0,0.0,0.018518518518518517,0.0
injustice,0.0,0.06896551724137931,0.3333333333333333,0.0,0.15789473684210525,0.0,0.21739130434782608,0.0,0.2222222222222222,0.0
busy,0.038461538461538464,0.0,0.14814814814814814,0.0,0.15789473684210525,0.0,0.09090909090909093,0.0,0.2272727272727273,0.0
walls,0.12903225806451613,0.0,0.08823529411764706,0.0,0.0,0.0851063829787234,0.13513513513513514,0.0,0.14,0.0
stress,0.09523809523809523,0.0,0.03125,0.0,0.08108108108108109,0.0,0.029411764705882356,0.0,0.17647058823529413,0.0
corporations,0.0,0.1935483870967742,0.0,0.2571428571428571,0.0,0.16,0.08108108108108109,0.0,0.0,0.075
preserve,0.0,0.23728813559322035,0.0,0.18,0.0,0.1346153846153846,0.0,0.040816326530612235,0.0,0.3125
heavily,0.1176470588235294,0.0,0.08928571428571429,0.0,0.10294117647058824,0.0,0.05660377358490566,0.0,0.0,0.15
handle,0.15217391304347827,0.0,0.25,0.0,0.045454545454545456,0.0,0.0576923076923077,0.0,0.09090909090909093,0.0
development,0.0,0.11363636363636365,0.0,0.07954545454545454,0.0,0.07746478873239436,0.0,0.05303030303030303,0.0,0.04838709677419355
employed,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
idea,0.0,0.08189655172413793,0.0,0.037037037037037035,0.0,0.08743169398907104,0.07075471698113207,0.0,0.0,0.06951871657754011
repair,0.0,0.15384615384615385,0.2,0.0,0.1388888888888889,0.0,0.0,0.08695652173913042,0.0,0.0
accusations,0.03448275862068965,0.0,0.19444444444444445,0.0,0.14285714285714285,0.0,0.09090909090909093,0.0,0.1,0.0
capture,0.060606060606060615,0.0,0.05,0.0,0.16279069767441862,0.0,0.0,0.04166666666666666,0.03125,0.0
equity,0.0,0.14285714285714285,0.0,0.12195121951219512,0.0,0.125,0.0,0.030303030303030307,0.0,0.07894736842105263
vast,0.1125,0.0,0.06756756756756757,0.0,0.13253012048192772,0.0,0.06944444444444445,0.0,0.0,0.04411764705882353
survive,0.0,0.0,0.175,0.0,0.045454545454545456,0.0,0.10869565217391304,0.0,0.0,0.0
doubt,0.04,0.0,0.0925925925925926,0.0,0.11235955056179776,0.0,0.07476635514018691,0.0,0.10526315789473684,0.0
wave,0.08333333333333333,0.0,0.078125,0.0,0.09375,0.0,0.17567567567567569,0.0,0.060606060606060615,0.0
pull,0.09523809523809523,0.0,0.0,0.1111111111111111,0.20930232558139536,0.0,0.05128205128205128,0.0,0.15789473684210525,0.0
struggles,0.15384615384615385,0.0,0.3125,0.0,0.15384615384615385,0.0,0.0,0.0,0.2857142857142857,0.0
stranded,0.0,0.4761904761904762,0.0,0.2,0.0,0.3684210526315789,0.07692307692307693,0.0,0.0,0.2727272727272727
organizations,0.11834319526627217,0.0,0.10824742268041238,0.0,0.0,0.085,0.14583333333333334,0.0,0.10059171597633136,0.0
suggested,0.05,0.0,0.07692307692307693,0.0,0.05263157894736842,0.0,0.05988023952095808,0.0,0.0,0.04225352112676056
suggesting,0.05882352941176471,0.0,0.1509433962264151,0.0,0.13333333333333333,0.0,0.19298245614035087,0.0,0.018867924528301886,0.0
estimated,0.08771929824561403,0.0,0.06716417910447761,0.0,0.04132231404958678,0.0,0.0,0.0,0.0449438202247191,0.0
traditional,0.12941176470588234,0.0,0.12030075187969926,0.0,0.0,0.15286624203821655,0.0,0.21774193548387094,0.0,0.16822429906542055
pressure,0.09523809523809523,0.0,0.10365853658536583,0.0,0.136986301369863,0.0,0.18840579710144928,0.0,0.10434782608695653,0.0
fails,0.16666666666666666,0.0,0.2692307692307692,0.0,0.047619047619047616,0.0,0.0,0.0,0.125,0.0
requirements,0.0,0.125,0.20930232558139536,0.0,0.0,0.10256410256410256,0.17777777777777778,0.0,0.05,0.0
let,0.1694915254237288,0.0,0.12365591397849462,0.0,0.11855670103092784,0.0,0.0891089108910891,0.0,0.10365853658536583,0.0
officials,0.08658536585365853,0.0,0.08459869848156182,0.0,0.09732360097323603,0.0,0.12212817412333735,0.0,0.0624048706240487,0.0
painful,0.11363636363636365,0.0,0.125,0.0,0.0,0.0,0.05882352941176471,0.0,0.0625,0.0
weight,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.11864406779661014,0.0,0.1,0.0
attacks,0.2335766423357664,0.0,0.10967741935483873,0.0,0.11659192825112108,0.0,0.15602836879432624,0.0,0.12162162162162166,0.0
recovery,0.13559322033898305,0.0,0.0,0.0,0.1,0.0,0.08571428571428573,0.0,0.09090909090909093,0.0
rage,0.3333333333333333,0.0,0.1875,0.0,0.38461538461538464,0.0,0.4117647058823529,0.0,0.17647058823529413,0.0
vice,0.006097560975609756,0.0,0.016666666666666666,0.0,0.026845637583892617,0.0,0.06474820143884892,0.0,0.01834862385321101,0.0
messages,0.15492957746478872,0.0,0.05882352941176471,0.0,0.0,0.017857142857142856,0.12727272727272726,0.0,0.16393442622950818,0.0
punishment,0.2,0.0,0.2777777777777778,0.0,0.1111111111111111,0.0,0.19230769230769232,0.0,0.1020408163265306,0.0
minority,0.1167883211678832,0.0,0.0,0.14482758620689656,0.10606060606060606,0.0,0.0784313725490196,0.0,0.0,0.06451612903225806
size,0.0,0.0925925925925926,0.11320754716981132,0.0,0.14634146341463414,0.0,0.03125,0.0,0.0,0.09090909090909093
condemning,0.1,0.0,0.08695652173913042,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.125
hateful,0.26666666666666666,0.0,0.0,0.0,0.375,0.0,0.26666666666666666,0.0,0.07142857142857142,0.0
weak,0.17142857142857146,0.0,0.25,0.0,0.057142857142857134,0.0,0.05128205128205128,0.0,0.18181818181818185,0.0
police,0.13727560718057022,0.0,0.13732097725358045,0.0,0.13814432989690725,0.0,0.17853839037927846,0.0,0.06621773288439955,0.0
receive,0.0,0.10526315789473684,0.0,0.18691588785046728,0.0,0.05504587155963303,0.0,0.1206896551724138,0.021052631578947368,0.0
denounced,0.2368421052631579,0.0,0.2368421052631579,0.0,0.2549019607843137,0.0,0.4666666666666667,0.0,0.15625,0.0
pass,0.0,0.09090909090909093,0.0,0.2,0.0,0.1144578313253012,0.12598425196850396,0.0,0.08,0.0
attend,0.07692307692307693,0.0,0.0,0.037037037037037035,0.1506849315068493,0.0,0.10526315789473684,0.0,0.0,0.08695652173913042
sides,0.14285714285714285,0.0,0.20192307692307693,0.0,0.0,0.08181818181818183,0.0,0.09411764705882353,0.0,0.17346938775510204
reduced,0.14457831325301204,0.0,0.0,0.05952380952380953,0.13793103448275862,0.0,0.0,0.125,0.05263157894736842,0.0
hacks,0.13043478260869565,0.0,0.13636363636363635,0.0,0.25,0.0,0.2727272727272727,0.0,0.0,0.17647058823529413
jurisdictions,0.0625,0.0,0.07692307692307693,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.06666666666666668
shake,0.13043478260869565,0.0,0.2307692307692308,0.0,0.21052631578947367,0.0,0.0,0.1111111111111111,0.03571428571428571,0.0
candidate,0.0,0.09473684210526316,0.1111111111111111,0.0,0.1223021582733813,0.0,0.09691629955947137,0.0,0.07772020725388601,0.0
certainly,0.0,0.04201680672268908,0.0,0.04861111111111111,0.0,0.10273972602739724,0.0,0.05333333333333334,0.0,0.03053435114503817
committees,0.09090909090909093,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0576923076923077,0.019230769230769232,0.0
education,0.0,0.09235668789808917,0.0,0.07784431137724551,0.0,0.06818181818181818,0.0,0.05322128851540616,0.0,0.07371794871794872
luxury,0.0,0.0,0.0,0.15,0.0,0.10344827586206896,0.0,0.03571428571428571,0.0,0.13333333333333333
ordinary,0.0,0.06451612903225806,0.15789473684210525,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.13043478260869565
execution,0.1111111111111111,0.0,0.125,0.0,0.029411764705882356,0.0,0.14705882352941174,0.0,0.07894736842105263,0.0
hoses,0.2727272727272727,0.0,0.15384615384615385,0.0,0.125,0.0,0.3333333333333333,0.0,0.25,0.0
previous,0.032,0.0,0.064,0.0,0.0,0.0594059405940594,0.0,0.06299212598425198,0.02564102564102564,0.0
justices,0.022222222222222227,0.0,0.0,0.13157894736842105,0.0,0.16455696202531644,0.0,0.08955223880597014,0.0,0.06593406593406594
closely,0.0,0.09375,0.0,0.11594202898550725,0.0,0.07142857142857142,0.0,0.0625,0.06382978723404255,0.0
recount,0.0625,0.0,0.0,0.16216216216216214,0.0,0.03571428571428571,0.0,0.07017543859649122,0.0,0.04166666666666666
notes,0.0898876404494382,0.0,0.0,0.02247191011235955,0.03636363636363636,0.0,0.031914893617021274,0.0,0.0,0.01282051282051282
operations,0.06882591093117409,0.0,0.1111111111111111,0.0,0.09424083769633508,0.0,0.0784313725490196,0.0,0.05759162303664921,0.0
senior,0.03643724696356275,0.0,0.04844290657439446,0.0,0.0,0.061855670103092786,0.0,0.09057971014492754,0.0,0.009389671361502348
allegations,0.12048192771084335,0.0,0.2530120481927711,0.0,0.07352941176470587,0.0,0.1176470588235294,0.0,0.1875,0.0
farmers,0.2435897435897436,0.0,0.0,0.20253164556962025,0.0,0.10909090909090907,0.09722222222222222,0.0,0.0,0.11842105263157895
trouble,0.05555555555555555,0.0,0.03773584905660377,0.0,0.06818181818181818,0.0,0.08333333333333333,0.0,0.1,0.0
country,0.13743589743589746,0.0,0.0,0.1101956745623069,0.1565040650406504,0.0,0.13254203758654798,0.0,0.09866017052375152,0.0
imagine,0.1206896551724138,0.0,0.0,0.10416666666666667,0.049180327868852465,0.0,0.03571428571428571,0.0,0.0,0.06818181818181818
fled,0.11842105263157895,0.0,0.08139534883720931,0.0,0.16923076923076924,0.0,0.1388888888888889,0.0,0.07246376811594203,0.0
use,0.15666178623718888,0.0,0.1585014409221902,0.0,0.09001636661211129,0.0,0.12222222222222222,0.0,0.1354723707664884,0.0
behavior,0.16346153846153846,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.12345679012345677,0.0,0.16176470588235295,0.0
safe,0.0,0.2631578947368421,0.0,0.1588235294117647,0.0,0.14124293785310735,0.0,0.1016949152542373,0.0,0.14285714285714285
word,0.08955223880597014,0.0,0.06382978723404255,0.0,0.0,0.05309734513274336,0.16814159292035402,0.0,0.14666666666666667,0.0
tribes,0.0,0.08695652173913042,0.20833333333333331,0.0,0.13043478260869565,0.0,0.08,0.0,0.0,0.047619047619047616
